id,name,original_name,overview,first_air_date,original_language,origin_country,popularity,vote_average,vote_count,genre_ids,poster_path,backdrop_path
116756,재난탈출 생존왕,재난탈출 생존왕,"어느 날 당신에게도 닥칠 수 있는 수백 가지의 다양한 재난!  예상치 못한 재난 상황에서 어떻게 살아남을 것인가?  더 나은 삶, 안전한 대한민국을 위해!  국내 유일 재난 안전 프로그램",2020-11-20,ko,,1.8377,0,0,,/7Hrax9iEgHUGkZh6lSEVEp7UEfZ.jpg,/poSdArGf6dAFVj5E8uvBfS61MmZ.jpg
67740,28개의 달,28개의 달,의문의 초대장을 받은 약혼자가 이상한 행동을 보이기 시작한다. 이에 혼란을 느낀 플로리스트가 초대장에 감춰진 진실을 직접 파헤친다.,2016-06-16,ko,KR,1.7486,5.3,3,"189,648",/grKZOhhDVBdVytx3f81pJ3E5JSd.jpg,/ifPh3xY6HJUBTvEe2GXQCVi0g3M.jpg
138287,오늘밤 녹음 부스에서,오늘밤 녹음 부스에서,도쿄의 어느 녹음 부스에 모인 성우들. 오늘도 새로운 작품의 더빙 녹음이 시작되려 하고 있다. 그런데 수상쩍은 감독이 나타나더니 황당한 연기를 요구해오고 녹음은 이상한 방향으로 진행된다. 과연 성우들은 녹음을 무사히 마칠 수 있을 것인가!? 폭소 연발의 리허설 없는 즉흥 녹음이 지금 시작된다!,2019-10-04,ko,,1.7898,0,0,,/tuCoFfrrYOwU5rsaq663VNkU12D.jpg,
134558,아이앰 김치,아이앰 김치,다른 식문화를 지닌 전 세계 가족들의 식탁에서 시작되는 낯설지만 익숙한 김치 이야기를 그린 프로그램,2019-09-12,ko,,1.5002,0,0,,/yOdCHjzuYEP1xl6z6k6G5rIhq57.jpg,
287011,오늘도 매진했습니다,오늘도 매진했습니다,"하루하루 일에 온 마음을 바쳐 매진하지만, 마음 한가운데 큰 구멍이 난 두 남녀가 서로의 상처를 땜질해 주며 사랑에 빠지는 과정을 담은 힐링 로맨스 코미디극",,ko,KR,1.8884,0,0,35,,
129636,Key-log,Key-log,,2018-11-07,ko,KR,1.7408,8,1,,,
134849,마음에 들어,마음에 들어,"아이템에 담긴 스타의 리얼한 경험담과 취향 토크, 트렌드, 쇼핑과 관련한 꿀팁 등을 전수하는 프로그램",2019-04-10,ko,,1.788,0,0,,/vDzPWdtQdAkkhfSnjb5T9kHLc5n.jpg,
138703,디스 이즈 인피니트,디스 이즈 인피니트,인피니트의 거침없는 입담과 멤버간의 폭로전을 통해 인피니트의 본 모습을 재정의해보는 리얼리티,2014-02-06,ko,,1.597,0,0,,/j7vpsO1X5ipfA1CVbrIUR6wYAdL.jpg,
124129,아기공룡 둘리,아기공룡 둘리,"원작 만화의 인기에 힘입어 KBS에서 제작 및 1987년에 방영한 TV 애니메이션

서울특별시 도봉구 쌍문동에 사는 소시민 고길동의 집에 갑자기 아기공룡 둘리와 외계인 도우너, 타조 또치 등이 새로운 식구로 들어오며 좌충우돌 일상이 펼쳐진다.",1987-10-07,ko,KR,2.0384,0,0,"16,107,591,076,210,700",/wImayWhU5zJJzCaKPEsmczhBmpc.jpg,/doY0O5ROjPZJ1uv5dh3GsnHXIAg.jpg
90381,슈퍼히어러,슈퍼히어러,“당신의 귀는 막 귀인가 황금 귀인가?” 오직 목소리로만 도전자의 정체를 맞혀야 하는 신개념 음악 게임쇼. 발성만 들어도 그들의 인생까지 꿰뚫어 볼 수 있다! 황금 귀를 가진 ‘슈퍼히어러’ vs 노래로는 상상할 수 없는 반전의 정체! ‘슈퍼히어러’를 들었다 놨다 하는 ‘도전자’ 그. 리. 고. 고도의 심리전으로 히어러의 황금 귀를 혼란스럽게 만드는 '빌런'! ‘황금 귀’를 가진 대한민국 No.1 음악인들의 자존심이 걸린 도전! 과연 ‘슈퍼히어러’는 노래를 듣고 ‘도전자’의 진실을 알아차릴 수 있을까? ‘슈퍼히어러’와 ‘도전자’의 정면승부! 승자는 누구?!,2019-06-16,ko,KR,1.5848,0,0,10764,/6EGTIMcRCZzTRN6zvnifJdSEenk.jpg,
138264,연애공식 구하리,연애공식 구하리,"의 ′구하리′가 돌아왔다! 사랑이 이뤄지는 레드썸 카페 알바생 하리가 몰래 풀어보는 심쿵 시그널, 10대들의 정답없는 연애 이야기가 펼쳐진다.",2020-01-17,ko,KR,1.6836,2,1,"35,18",/3gC8kqvGemE3ufMJvWbsCFfYJJR.jpg,
293612,어디가요? 인기가요!,어디가요? 인기가요!,,,ko,KR,1.7565,0,0,,,
137256,나의 외사친,나의 외사친,"아무도 나를 모르는 먼 곳에서 진짜 내 나이의 내 모습을 찾아본다! 나의 외사친들이 가진 다른 꿈, 고민을 함께 나누며 나를 돌아보게 되는 인생 중간 평가의 시간!",2017-10-15,ko,,1.8263,0,0,,/8EbptBmWbmBDE6Mj3HkpNCkOpry.jpg,
206882,아바타 셰프,아바타 셰프,쿡방의 판을 뒤집는 '혈압상승 쿠킹쇼!,2015-11-11,ko,KR,1.7485,0,0,,/3anCV21tw1Tu5Z8hGeDFsHFgehR.jpg,
229851,유일랍미,유일랍미,의도치 않게 남자 행세를 하게 된 여자가 SNS상에서 전설의 연애고수가 되어 연애 전무 최강 찌질남을 환골탈태 시키는 '연애 사육 프로젝트' 로맨틱 코미디 드라마,2015-10-29,ko,KR,1.6932,0,0,,/AuFEDHAjnN6NBisWCsDDBATiFVu.jpg,
215410,컴온 유 스퍼스,컴온 유 스퍼스,"21-22 프리미어리그 Top 4, 3년 만의 UEFA 챔피언스리그 복귀, 아시아 최초 프리미어리그 득점왕 손흥민의 소속팀. 국민 구단으로 거듭나며 화제를 몰고 다니는 글로벌 축구 클럽 토트넘 홋스퍼의 쿠팡플레이 시리즈 비하인드 스토",2022-09-16,ko,KR,1.7345,0,0,,/5XWbK47qFIjtQlFj4n9X7W1aTjR.jpg,/tJQXUX3VZcyMRYTN0EjXPpeMgMM.jpg
228657,미친원정대,미친원정대,"‘여행 가서 뭐 먹지?’ 고민을 타파하기 위해 미친(味親) 원정대가 나섰다! 여행에서 가장 중요한 ‘식도락!’ 큰마음 먹고 떠난 여행인 만큼 단 한 끼도 실패할 수 없다! 성공적인 식도락 여행의 발판이 될 맛집 보고서! 맛에 미친 4인방이 현지인 맛집부터 현지 대표 맛집, 숨은 맛집, 가성비 맛집까지 샅샅이 둘러보며 떠나는 미친 원정대의 미식 투어 가이드!",2023-06-13,ko,KR,1.7185,0,0,10764,/5bA0ynLC1DgpAANpGoZmTrrc6cL.jpg,/ktMmqhZh7wM7twXjNdjKOb9Roba.jpg
129854,골든일레븐,골든일레븐,"유소년 베스트 11이 되기 위해 대한민국 축구 영재들이 한자리에 모였다!

2030년, 미래의 축구 국가대표 육성 프로젝트",2020-11-30,ko,,1.8578,0,0,,/iqcVvp4CDvR0OXROmkCm21yTezK.jpg,
134219,기준이 필요해,기준이 필요해,새내기 직원들의 알콩달콩 사랑이야기를 담은 웹드라마,2018-12-28,ko,KR,1.7623,2,1,,/5gWUBNGqkxcnuiIuqMozDwvaOHM.jpg,
59789,파트너,파트너,순수와 속물로 서로 전혀 다른 성격의 두 변호사가 한 쌍의 파트너가 되어 거대 로펌을 상대로 벌이는 좌충우돌 법정분투기를 그린 드라마.,2009-06-24,ko,KR,2.1349,5,2,18,/AmelMyHUVHKwFvDZNzD8HrETYtp.jpg,/ef3oy3h3m6FUADuACSMuQW8WsYN.jpg
128799,닥터셰프,닥터셰프,"국내 최고의 '셰프'와 '닥터'의 콜라보!

세상 어디에도 없는

기적의 레시피를 가리기 위한

고수들의 한 판 대결!

몸에 좋은 음식이 입에 쓰다는 건 옛 말!

맛을 책임지는 셰프와

건강을 책임지는 닥터가 만나 탄생한

세.젤.맛 NEW 슈퍼 푸드!

매주 당신의 건강을 위한 최고의 요리 대결이 시작된다!",2020-03-02,ko,KR,1.9664,0,0,,/rQucBJQhMAszwE4RQpiBaeIzihW.jpg,
128346,덕이,덕이,,2000-04-22,ko,KR,1.8246,0,0,,,
98618,유령과 함께 사는 것,유령과 함께 사는 것,,2020-01-31,ko,KR,1.7487,0,0,35,/aCOXhOZ1CM1rKeSy2L32Y0MnSLA.jpg,
263003,안 아파도 청춘이다,안 아파도 청춘이다,,2020-01-10,ko,KR,1.7947,3,1,18,/wxXcu4Meq08YUBdmgBjx75DtRvM.jpg,/m55RvEAc9sSCdYFoO9T7ZM7S2El.jpg
249740,퇴근 헨리,퇴근 헨리,,2023-03-21,ko,KR,1.991,0,0,10764,,
79415,Astro OK 준비완료,Astro OK 준비완료,,2016-01-21,ko,KR,1.7499,0,0,99,/70WBK96bzeNOSayMO52yuP583Ij.jpg,/6eoSyrHB7SOND4c6efSXvSHNDYJ.jpg
260741,풍기서주,풍기서주,"영휘 6년, 고적유리는 좌천된 남편 배행검과 함께 서주로 건너가고 그곳에서 현지의 세자 국승유와 마주친다. 국승유는 배행검을 경계하고 그를 테스트하기 위해 번번이 함정을 빠뜨리지만 고적유리와 배행검 부부가 백성을 살피는 모습을 보고 마음을 열며 친구가 된다. 한편 안시성 대보호국인 소해정은 백성들의 지지를 받는 배행검을 구금하고 고적유리는 그를 구하기 위해 동분서주 하는데...",2023-11-04,ko,KR,1.84,0,0,,/yhPkptFN1OXMNpBNEdIIrNxKe6g.jpg,
138777,용감한 기자들,용감한 기자들,"진짜 놀라운 이야기는 지금부터, 더욱 독하고 용감해져서 돌아온 국내 최초 기자 토크쇼!",2016-07-20,ko,,1.7809,0,0,,/yemDHmJeH4fShZ89R007qkPnzj8.jpg,
138844,코미디빅리그 특집 단내투어 죄와벌,코미디빅리그 특집 단내투어 죄와벌,"저승으로 떠난 코빅?! 역대급 스케일이 온다! 화려한 세트와 캐스팅! 역대급 특집 단내투어 - 죄와 벌. 불의지옥, 마상지옥, 노잼지옥. 총 세 곳의 지옥을 거치며 각 지옥마다 죄의 무게에 따른 형벌을 받게 된다! 배꼽 빠지는 케미를 선보일 단내투어 - 죄와 벌 커밍 쑨!",2018-09-30,ko,,1.8075,0,0,,/ArVcz0BvlbC0iU5QRP4q4WEYRsN.jpg,
117536,나만 설레는 건가요?,나만 설레는 건가요?,,2018-12-03,ko,KR,1.8271,6,3,18,/hDqYtaNGVlNFWYHgdOnTBeyFpCV.jpg,/2uTIgWaIjcWVNjKdzs44L9p6aci.jpg
226730,장동건의백투더북스,장동건의백투더북스,"지난 2019년 방송된 '장동건의 백 투 더 북스'는 4부작 다큐멘터리로 100여 년 또는 수십 년 동안 역사를 이어 온 중국 프랑스 일본 한국의 명문 서점들의 운영 비결과 그들이 사회 변화에 기여하고 있는 바를 조명했다. 배우 장동건이 내레이션에 참여하고 및 1, 4부 프리젠터로 나섰다.",2019-10-29,ko,KR,1.9731,0,0,,/xl9HUxP494w2sQWIOXxH8ylUwAn.jpg,
205837,1등 미디어,1등 미디어,신개념 고품격 개그 꽁트~!,2019-10-04,ko,KR,5.7556,0,0,"3,510,767",/29Dv1EKwXd1MbiymScezMk3wbGL.jpg,
279869,사육신,사육신,,2007-08-08,ko,"KP,KR",1.8287,0,0,,,
275523,타임터너,타임터너,,2024-11-08,ko,KR,1.872,0,0,10764,/fXeteNCPr1Zn5yI73K036XsK9yk.jpg,/m0Vs78rFNV7pv8n5IiK2LI2hir.jpg
124802,다시 만난 너,다시 만난 너,,2019-09-08,ko,KR,1.6613,0,1,18,/d5OdrM34wTzdzj6OImXPMgXp1CU.jpg,/r1BDfFTopgoguzMYXLRd6tdQBZq.jpg
121310,LIVE ON UNPLUGGED,LIVE ON UNPLUGGED,"한국 최고의 뮤지션이 만들어가는 프리미엄 음악 콘서트 “LIVE ON UNPLUGGED"" 검증된 실력파 아티스트들이 언플러그드 콘셉트를 접목한 퍼포먼스는 물론, 최고의 편곡을 자랑하는 다양한 라이브 무대를 선보인다. Rock, Blues, Hip-hop, R&B 등 장르에 구애 받지 않는 ""LIVE ON UNPLUGGED"" 100% 라이브 연주로 극강의 사운드와 최대의 몰입감을 시청자들에게 선사한다.",2020-12-11,ko,,2.1256,0,0,,/saSx0BeUdIdRNyUt3CrqcXyA8sQ.jpg,/gbb3u1bo06zhtj0yil4IRZIcR1H.jpg
126963,파랑새는 있다,파랑새는 있다,"밤무대 차력사, 전직 창녀, 무명가수, 사기꾼 등 소박한 등장인물들의 삶과 애환을 유쾌하게 그렸다.",1997-04-26,ko,,1.89,2,1,"18,35",/hSW74kQaAWspWHar5MDCQTe2Eux.jpg,
253804,따개비 루,따개비 루,"둥지의 알들을 데리고 이사를 가던 엄마 갈매기가 알을 하나 떨어뜨렸어요.  그 알은 아기고래 잠보의 등 위의 따개비 속으로 들어가 깨었났어요.  어린 아기 갈매기는 자기가 ‘따개비’ 인 줄 알고 살게 되었답니다.  이 아기 갈매기가 우리 주인공 ‘루’에요. 루는 잠보의 등위에 살면서 다른 따개비 친구들과 매일 어울려 놀아요.  따개비 마을에 사는 울보 쿠루루, 집이 매일 바뀌는 마술사 페로,  뭐든지 잘 만들지만 겁이 많은 발명가 벨라, 그리고 늘 곁에서 루를 지켜주는 믿음직한 잠보.  루는 친구들과 서로 사랑하고 서로 도와주고 서로 아껴주며 신기하고 재밌게 놀아요.  루와 친구들은 못하는 것이 없고 갈 수 없는 곳이 없어요.

바다 속에도, 숲에도, 들판에도, 하늘에도, 우주에도, 어디든 가서 상상하는 건 뭐든지 하며 놀 수 있어요.  가끔씩 어려운 문제에 부딪히면 아주 재미있는 방법으로 해결 한답니다.",2009-08-24,ko,KR,1.6837,0,0,"1,610,762",/cJXZK6wXoix8AWnoai1rNg4AiDz.jpg,
239237,그대를 사랑합니다,그대를 사랑합니다,,2012-04-16,ko,KR,1.7245,0,0,35,/58kIzYkReJMwgSbifoplhJ2eHMp.jpg,
137782,웹툰히어로 툰드라쇼,웹툰히어로 툰드라쇼,"국내 최초로 작가가 방송 프로그램 기획에 참여, 출연까지 하는 새로운 포맷의 웹툰드라마",2015-07-27,ko,KR,1.9576,0,0,10751,/uJBe6qBjPtz8frbWhRkNsJwyLAy.jpg,/iyEVG8UWqMkJItl6HyXPmYyksYO.jpg
46398,락락락,락락락,그룹 부활의 기타리스트 김태원의 음악인생을 그린 논픽션 음악드라마,2010-12-11,ko,KR,2.1011,0,0,"99,18",/osSGzrksOyKInCWFOjleCWcOBhT.jpg,/yIg8qD3Ynw3OIaQxoVEzLGIglbN.jpg
239487,고백공격,고백공격,,2023-11-25,ko,KR,2.0311,7,3,18,/x1GTZN6SRr75ABMksiqyP7BcmG0.jpg,/6GKhYGUhkWdO7n07imPrek9MMrr.jpg
253508,재미있어 보이넥,재미있어 보이넥,보이넥스트도어 '재미있어 보이넥',2023-07-07,ko,KR,1.7302,0,0,10764,/kBjQ8Q5xe8NtPYZIrrg41qbIKPD.jpg,/1AdMFuqmGlZNeEd3eexqBcqlVb6.jpg
213065,파하하,파하하,골프에 대한 지식도 흥미조차 없는 하하. 100% 타의로 시작된 하하의 골프 입문기.,2022-09-22,ko,KR,1.4492,0,0,,/8EjxDpfrpIdyoOza21GiLqpeqTe.jpg,
72804,인생술집,인생술집,"우리가 술을 마시는 이유! 기뻐서? 목이 말라서? 슬퍼서? 심심해서? 술 한잔 하는데 이유가 있나요? 왠지 그냥 한 잔 마시고 싶은 날! 매주 목요일 밤 10시 50분, 내 인생 가장 즐거운 술집이 오픈합니다. 재미있고 편안한 사장님과 종업원들. 그리고 ""스타""가 아니라 ""사람""으로서 찾아오는 손님들의 이야기! 가장 핫한 이들의 가장 인간적인 술자리, [인생술집]에서 한 잔 해~ 집에서 혼술하며 보시면 왠지 이들과 함께 마시고 있는 것 같은 착각이 듭니다.",2016-12-08,ko,KR,2.0343,0,0,10767,/AsgrRkaRlsViKz2j6lN1GOuiwRw.jpg,
128379,놓지마 정신줄,놓지마 정신줄,"술만 마시면 정줄 놓는 아빠 돈냄새만 맡으면 정줄 잡는 엄마 천재적인 두뇌와 독특한 정신세계를 가지고있는 장남 정신 소녀의 마음과 무쇠와 같은 힘을 가진 차녀 정주리 가상의 현대 한국에 살고 있는 한 중산층 가족의 정줄 놓는 이야기 정신 줄을 놓고서야 살아 갈 수 있는 일들이 수두룩하고, 정신 줄 놓지 않고는 살아가기 힘든 현실이지만 그래도 정신네 가족은 정신 줄을 놓지 않기 위해 고군 분투 한다. 놓지 말자, 정신줄!",2014-01-25,ko,,1.6299,0,0,,/fpevi2P94ogVlSsZgEC9sef65E7.jpg,/qCcsZS7oz01R96JTZrFcDOKegdM.jpg
281979,치킨의 제왕,치킨의 제왕,"치킨에 열광하는 대한민국, 치느님의 나라 대한민국에서 전국 곳곳에 숨어 있는 치킨 고수의 레시피, 치킨 좀 먹어본 자의 독창적(?) 레시피 등 가장 맛있는 치킨 맛을 찾아내라! 당신의 푸드 판타지를 실현시켜주는 전국 최초의 프로젝트가 시작된다!",2018-01-12,ko,KR,1.8385,0,0,10764,/t2sr0uiszQTSzYqgqy9Xy1N0dBp.jpg,
230421,리얼 Law맨스 고소한 남녀,리얼 Law맨스 고소한 남녀,"핑크빛 로맨스는 개나 줘라?!!  이젠 핏빛 전투만이 남았다!!  세상에 존재하는 연인들만큼 다양하고, 부부들만큼 스펙터클한  그 남자, 그 여자의 내밀하고 치명적인 속사정!  고소각 부부와 커플들의 갈등을 들여다보고

현실적인 해결책과 법적 솔루션을 유쾌하고 속 시원하게

제시해 보는 토크 프로그램!",2023-07-11,ko,KR,1.8744,0,0,,/5C6tr6pN5XZIKwHrdJbEAaAlLT9.jpg,/kYHpVjmI2tIsr4ABbvyWt6WcAh6.jpg
137085,복수여신,복수여신,"2019년 7월 2일에 나온 '다중인격소녀 EP0'을 원작으로  캐릭터, 플롯등을 대부분 차용하여 만들어졌습니다.",2021-10-26,ko,KR,1.6823,4,1,"189,648",/aU2IHiwuxi5WmZJFu2IZrwsN8Gz.jpg,/kj2efU2z6wwzZHin9xtCZWtxI1d.jpg
197612,순수,순수,"라디오 PD로 근무 중인 하진우(류시원)와 강현석(한재석)은 어려서부터 친한 친구였다. 그러던 중 작가로 입사한 윤해진(명세빈)이 나타나면서 서로의 마음이 흔들리게 된다. 친구였던 차인경(이본)은 현석에게 마음이 있는 상태에서 복잡한 관계. 진우와 해진이 서로 사랑하게 되지만, 현석 역시 친구와의 관계 때문에 마음을 보이지는 않는다.",1998-08-27,ko,"KR,US",1.6921,0,0,,/crsmT4gvT3yuGklli3vpzK5D3xE.jpg,
281316,버라이어티,버라이어티,아이돌 산업 속에서 펼쳐지는 스릴러를 그린 이야기,,ko,KR,1.6428,0,0,,,
139225,I GOT 7!,I GOT 7!,팬들의 마음을 얻기 위해 갖춰야 할 7가지 능력을 배우는 GOT7의 리얼 버라이어티 프로그램,2014-05-20,ko,,1.717,0,0,,/y63MzNAheaVlrv7Z9TB7gUwmrKU.jpg,
201262,심장이 뛴다 38.5,심장이 뛴다 38.5,"우리 주변의 수많은 동물들. 하지만 그들과 ‘함께’ ‘건강하게’ ‘공생’ 하는 방법을 인간은 알고 있는 걸까? 동물들은 아파도 그 고통을 제대로 표현하지 못하고, 표현한다 하더라도 우리는 그들의 아픔을 읽어 내기 쉽지 않다. 귀엽고 사랑스러운 동물들과 공생하기 위해 최일선에서 애쓰는 수의사들을 통해 동물과 함께 살아간다는 것의 의미를 생각해 보는 프로그램.",2022-05-04,ko,KR,1.7339,0,0,,/2balDVeqVqOCb8V5PUYqvcFZ86C.jpg,
246473,메이드 인 코리아,메이드 인 코리아,"격동의 1970년대, 부와 권력에 대한 야망을 지닌 백기태와 그를 막기 위해 모든 것을 내던진 검사 장건영이 시대를 관통하는 거대한 사건과 직면하며 펼쳐지는 이야기",,ko,KR,1.563,0,0,80,,
214152,일타강사,일타강사,"전과목 버라이어티 일.타.강.사 당신이 이제껏 경험하지 못한 일등 스타 강사들의 마법이 시작된다. 스포츠! 문화! 연예!

새로운 분야의 새로운 일타강사들이 풀어내는 전 과목 버라이어티 강의!단 한시간만 들어도 당신은 일타지식인이 될수 있다

새로운 지식의 강타! 난타! 소~나타 일.타.강.사",2022-11-09,ko,KR,1.5125,0,0,,/nZxoJVLz5D28gbeFf7vQPy4TlLW.jpg,/3WZ9TEAIFYX0ymZZScdS3EqDzSd.jpg
65807,EXO′s 쇼타임,EXO의 쇼타임,,2013-11-28,ko,KR,1.8926,8.6,5,"3,510,764",/dIlhwvXOOZARzRjm6Feod9tyNMw.jpg,/3zFlntrozDqCtynqI9VkR4x6Hyc.jpg
240249,시즌비시즌,시즌비시즌,,2020-07-25,ko,KR,1.7095,0,0,,/wrLHcnR4lEvaSScHgqL0AqOiWO3.jpg,
138814,다시 한번,다시 한번,"대중들이 그리워하는 아티스트들의 발자취를 더듬어 보고, 그들의 목소리를 복원해 새로운 무대를 선보이고자 기획된 프로그램",2020-12-09,ko,KR,1.763,0,0,,/rbW2oiF9YPwithoyI2EtlZRsKE.jpg,
207276,한자로 통하는 삼국지,한자로 통하는 삼국지,"호기심이 많은 장난꾸러기 초등학생 형제 '알통'과 '통통'!

그리고 옥탑방 작업실에서 열~심히 웹툰을 그리는 삼촌과 후배!

이들이 함께 만들어가는 좌충우돌 대소동!

<한자로 통(通)하는 삼국지>

알통과 통통 형제는 웹툰 작업을 잠시 멈춘 삼촌이 재미있게 들려주는 삼국지 이야기를 통해 자연스럽게 한자도 배우고 문해력도 키워나간다!

자, 그럼 다음 이야기 속으로 지금 떠나볼까요?",2022-03-04,ko,KR,1.7867,0,0,10762,/Awvtmz5ul63pVi4eBL5whpFij3D.jpg,
250695,로맨틱보스,로맨틱보스,,,ko,KR,1.7221,3,1,,/9hCCaHnFT9O4B8utepcFwLdFQuC.jpg,
130374,World Date with SHINee,World Date with SHINee,,2012-11-30,ko,KR,1.8287,0,0,,,
111530,캐스트: 인싸전성시대,캐스트: 인싸전성시대,,2020-07-17,ko,KR,1.5164,2,1,,/5Conyzb3gqLy9tMbwkXNigUUb6k.jpg,/kxsvm3ZitmxitmPLTnnuTHFV6DE.jpg
